Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN00137,2,1,1,0,Meal_Plan_1,0,Room_Type_1,162,2018,7,25,Online,0,0,0,121.5,2,Canceled
INN08882,2,0,0,2,Meal_Plan_1,0,Room_Type_4,203,2018,8,17,Online,0,0,0,114.3,2,Canceled
INN10858,1,0,1,1,Meal_Plan_1,0,Room_Type_1,4,2018,9,26,Offline,0,0,0,98.1,0,Canceled
INN10052,2,0,2,4,Not_Selected,0,Room_Type_1,15,2018,11,17,Online,0,0,0,92.5,0,Canceled
INN19668,2,0,1,1,Meal_Plan_1,0,Room_Type_1,174,2017,10,10,Offline,0,0,0,70,0,Canceled
INN36183,3,0,2,5,Meal_Plan_2,0,Room_Type_4,147,2018,10,24,Online,0,0,0,178.59,0,Canceled
INN10765,2,0,0,4,Meal_Plan_1,0,Room_Type_1,253,2018,5,4,Offline,0,0,0,90,0,Canceled
INN27084,2,0,0,2,Meal_Plan_1,0,Room_Type_1,245,2018,6,17,Offline,0,0,0,75,0,Canceled
INN02308,2,0,2,2,Meal_Plan_1,0,Room_Type_1,229,2018,10,22,Online,0,0,0,89.25,0,Canceled
INN09483,2,0,1,1,Meal_Plan_1,0,Room_Type_4,9,2018,2,27,Online,0,0,0,115,1,Canceled
INN33104,2,0,2,5,Meal_Plan_1,0,Room_Type_1,246,2018,12,27,Online,0,0,0,58.36,1,Canceled
INN23160,2,0,1,1,Not_Selected,0,Room_Type_1,24,2018,9,26,Online,0,0,0,107.1,0,Canceled
INN01021,2,0,0,2,Meal_Plan_1,0,Room_Type_1,122,2018,4,15,Online,0,0,0,85,0,Canceled
INN00839,2,0,2,3,Meal_Plan_1,0,Room_Type_4,57,2018,4,21,Online,0,0,0,112.2,0,Canceled
INN10334,1,0,0,2,Meal_Plan_1,0,Room_Type_1,181,2018,10,11,Offline,0,0,0,120,0,Canceled
INN24314,2,1,2,1,Meal_Plan_1,1,Room_Type_1,278,2018,7,23,Online,0,0,0,139.9,2,Canceled
INN28317,2,0,0,3,Meal_Plan_1,0,Room_Type_1,276,2018,9,22,Offline,0,0,0,116.33,0,Canceled
INN23213,3,0,1,2,Meal_Plan_1,0,Room_Type_4,186,2018,8,8,Online,0,0,0,137.7,2,Canceled
INN15861,1,0,0,2,Meal_Plan_1,0,Room_Type_4,57,2018,10,14,Online,0,0,0,139.5,1,Canceled
INN04776,1,0,2,1,Meal_Plan_1,0,Room_Type_1,1,2018,2,28,Online,0,0,0,60,0,Canceled
INN34979,2,0,2,0,Meal_Plan_1,0,Room_Type_1,146,2018,4,24,Offline,0,0,0,95,0,Canceled
INN19337,2,0,0,3,Meal_Plan_1,0,Room_Type_1,213,2018,6,7,Offline,0,0,0,130,0,Canceled
INN17198,1,0,1,2,Meal_Plan_1,0,Room_Type_1,191,2018,6,3,Offline,0,0,0,116,0,Canceled
INN20112,2,0,1,2,Meal_Plan_1,0,Room_Type_1,233,2018,10,14,Offline,0,0,0,90,0,Canceled
INN04377,3,0,2,3,Meal_Plan_1,0,Room_Type_4,110,2018,8,12,Online,0,0,0,159.3,0,Canceled
INN25572,1,0,0,1,Meal_Plan_1,0,Room_Type_1,163,2018,10,15,Offline,0,0,0,115,0,Canceled
INN18736,2,0,1,3,Meal_Plan_2,0,Room_Type_1,210,2017,10,8,Offline,0,0,0,86,0,Canceled
INN03129,1,0,0,3,Meal_Plan_1,0,Room_Type_1,196,2018,7,20,Online,0,0,0,85.5,0,Canceled
INN12832,2,0,1,2,Meal_Plan_2,0,Room_Type_1,418,2018,9,26,Offline,0,0,0,107,0,Canceled
INN17186,2,0,2,1,Meal_Plan_1,0,Room_Type_1,116,2018,2,28,Offline,0,0,0,70,0,Canceled
INN34942,2,0,1,0,Not_Selected,0,Room_Type_1,18,2018,9,26,Online,0,0,0,129,1,Canceled
INN30309,2,0,0,3,Not_Selected,0,Room_Type_1,125,2018,11,17,Online,0,0,0,79.2,0,Canceled
INN16614,2,0,0,3,Meal_Plan_1,0,Room_Type_1,148,2018,9,14,Offline,0,0,0,130,0,Canceled
INN25739,3,0,0,3,Meal_Plan_1,0,Room_Type_4,51,2018,5,17,Online,0,0,0,159.3,0,Canceled
INN04027,2,0,2,5,Not_Selected,0,Room_Type_1,258,2018,10,2,Online,0,0,0,90.1,0,Canceled
INN26161,2,0,0,3,Meal_Plan_1,0,Room_Type_1,276,2018,9,22,Offline,0,0,0,116.33,0,Canceled
INN17442,2,0,0,2,Meal_Plan_2,0,Room_Type_1,102,2017,10,16,Offline,0,0,0,101.5,0,Canceled
INN30445,2,0,4,6,Meal_Plan_1,0,Room_Type_4,10,2018,6,12,Online,0,0,0,148,0,Canceled
INN21418,2,0,0,3,Not_Selected,0,Room_Type_1,65,2018,6,21,Online,0,0,0,89.1,0,Canceled
INN22325,2,0,0,2,Meal_Plan_1,0,Room_Type_1,181,2018,10,28,Online,0,0,0,90.9,2,Canceled
INN29806,2,0,1,1,Meal_Plan_1,0,Room_Type_4,131,2018,10,17,Online,0,0,0,132.3,0,Canceled
INN09777,2,0,0,2,Meal_Plan_2,0,Room_Type_1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
INN06365,2,0,2,3,Meal_Plan_2,0,Room_Type_4,110,2018,7,9,Online,0,0,0,153,0,Canceled
INN23338,2,0,0,4,Meal_Plan_1,0,Room_Type_4,169,2018,5,25,Online,0,0,0,123.25,0,Canceled
INN24092,2,0,0,2,Not_Selected,0,Room_Type_1,15,2018,2,12,Online,0,0,0,79,0,Canceled
INN34527,2,0,0,2,Meal_Plan_2,0,Room_Type_1,291,2018,8,19,Offline,0,0,0,115,0,Canceled
INN23772,0,2,2,2,Meal_Plan_1,0,Room_Type_2,65,2018,2,27,Online,0,0,0,65.66,0,Canceled
INN11877,2,0,0,2,Meal_Plan_1,0,Room_Type_2,233,2018,8,11,Online,0,0,0,86.62,0,Canceled
INN34604,2,0,0,3,Meal_Plan_1,0,Room_Type_1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN15209,2,0,2,2,Meal_Plan_2,0,Room_Type_1,169,2018,4,22,Offline,0,0,0,106,0,Canceled
INN21009,2,0,1,3,Meal_Plan_1,0,Room_Type_1,75,2018,3,17,Offline,0,0,0,80,0,Canceled
INN35909,1,0,0,2,Meal_Plan_1,0,Room_Type_1,103,2018,4,19,Offline,0,0,0,115,0,Canceled
INN02437,2,0,0,2,Meal_Plan_1,0,Room_Type_1,211,2018,5,20,Online,0,0,0,100,0,Canceled
INN26256,2,2,2,2,Meal_Plan_1,0,Room_Type_6,34,2018,4,29,Online,0,0,0,198.9,0,Canceled
INN23089,2,0,1,2,Meal_Plan_2,0,Room_Type_1,105,2017,10,12,Offline,0,0,0,110,0,Canceled
INN20776,2,0,2,3,Meal_Plan_2,0,Room_Type_4,79,2018,9,15,Online,0,0,0,183.6,1,Canceled
INN05855,2,0,1,5,Meal_Plan_1,0,Room_Type_4,184,2018,6,6,Online,0,0,0,115.32,1,Canceled
INN00652,2,0,1,2,Meal_Plan_1,0,Room_Type_1,78,2018,3,25,Online,0,0,0,100,0,Canceled
INN05742,1,0,1,0,Meal_Plan_1,0,Room_Type_1,6,2018,8,8,Corporate,0,0,0,65,0,Canceled
INN17276,3,0,1,3,Meal_Plan_1,0,Room_Type_4,28,2018,6,27,Online,0,0,0,175.4,0,Canceled
INN02283,2,0,1,0,Meal_Plan_1,0,Room_Type_5,151,2018,6,27,Online,0,0,0,200,0,Canceled
INN23159,2,0,0,3,Meal_Plan_1,0,Room_Type_1,183,2018,9,8,Offline,0,0,0,110,1,Canceled
INN15917,2,0,0,1,Not_Selected,0,Room_Type_1,46,2018,11,22,Online,0,0,0,79.2,0,Canceled
INN08948,2,0,0,4,Meal_Plan_1,0,Room_Type_1,100,2018,9,28,Offline,0,0,0,100,0,Canceled
INN07409,3,0,1,3,Meal_Plan_1,0,Room_Type_4,35,2018,8,25,Online,0,0,0,161.78,1,Canceled
INN20737,2,0,0,4,Meal_Plan_1,0,Room_Type_4,161,2018,6,21,Online,0,0,0,123.46,1,Canceled
INN23526,2,0,1,0,Not_Selected,0,Room_Type_1,102,2018,10,9,Online,0,0,0,108,1,Canceled
INN07571,2,0,0,2,Not_Selected,0,Room_Type_1,221,2018,8,17,Online,0,0,0,85.5,0,Canceled
INN16081,2,0,1,0,Meal_Plan_1,0,Room_Type_1,191,2018,5,15,Online,0,0,0,106.2,1,Canceled
INN13071,2,0,1,1,Meal_Plan_2,0,Room_Type_1,247,2018,6,6,Offline,0,0,0,115,1,Canceled
INN35726,3,0,0,2,Meal_Plan_1,0,Room_Type_4,204,2018,10,7,Online,0,0,0,141.3,0,Canceled
INN36274,2,0,0,3,Not_Selected,0,Room_Type_1,63,2018,4,21,Online,0,0,0,94.5,0,Canceled
INN09055,1,0,0,3,Meal_Plan_1,0,Room_Type_5,43,2018,2,17,Online,0,0,0,86.61,0,Canceled
INN03797,2,0,0,3,Meal_Plan_1,0,Room_Type_1,162,2018,7,14,Online,0,0,0,112,0,Canceled
INN07707,2,0,2,3,Meal_Plan_1,0,Room_Type_4,71,2018,4,24,Online,0,0,0,105.4,0,Canceled
INN29451,2,0,0,1,Meal_Plan_1,0,Room_Type_1,443,2018,4,29,Offline,0,0,0,65,0,Canceled
INN35105,2,0,1,1,Meal_Plan_2,0,Room_Type_1,247,2018,6,6,Offline,0,0,0,115,1,Canceled
INN12561,3,0,0,1,Meal_Plan_1,0,Room_Type_4,63,2018,6,11,Online,0,0,0,159.3,0,Canceled
INN21047,2,0,0,1,Not_Selected,0,Room_Type_1,115,2018,10,13,Online,0,0,0,108,0,Canceled
INN15265,2,0,2,2,Meal_Plan_1,0,Room_Type_4,75,2018,10,22,Online,0,0,0,112.79,1,Canceled
INN07989,2,0,0,2,Not_Selected,0,Room_Type_1,199,2018,6,3,Online,0,0,0,73.45,0,Canceled
INN03781,2,0,2,2,Meal_Plan_1,0,Room_Type_4,71,2018,5,1,Online,0,0,0,132.6,0,Canceled
INN14746,2,0,2,2,Meal_Plan_1,0,Room_Type_1,13,2018,10,29,Online,0,0,0,130.5,1,Canceled
INN02451,1,0,0,3,Meal_Plan_1,0,Room_Type_1,113,2018,5,31,Corporate,0,0,0,100,0,Canceled
INN07061,3,0,1,5,Meal_Plan_1,0,Room_Type_4,129,2018,7,26,Online,0,0,0,132.88,0,Canceled
INN04813,1,0,0,3,Meal_Plan_1,0,Room_Type_1,113,2018,5,31,Corporate,0,0,0,100,0,Canceled
INN15327,1,0,1,2,Meal_Plan_1,0,Room_Type_1,18,2018,2,19,Offline,0,0,0,69,0,Canceled
INN32141,2,0,0,2,Meal_Plan_2,0,Room_Type_1,346,2018,9,13,Offline,0,0,0,115,1,Canceled
INN22926,2,0,0,4,Meal_Plan_1,0,Room_Type_1,157,2018,7,6,Online,0,0,0,107.95,0,Canceled
INN01674,2,0,2,3,Meal_Plan_1,0,Room_Type_1,18,2018,11,20,Online,0,0,0,71.21,0,Canceled
INN06276,2,0,0,4,Meal_Plan_2,0,Room_Type_1,296,2018,9,21,Online,0,0,0,117,1,Canceled
INN01880,1,0,5,15,Meal_Plan_1,0,Room_Type_1,117,2017,7,7,Online,0,0,0,48.6,0,Canceled
INN11293,1,0,0,1,Meal_Plan_1,0,Room_Type_1,0,2018,2,10,Online,0,0,0,85,0,Canceled
INN09151,2,0,2,0,Meal_Plan_2,0,Room_Type_1,275,2018,4,17,Offline,0,0,0,110,0,Canceled
INN27362,2,0,1,2,Meal_Plan_1,0,Room_Type_1,418,2018,9,26,Offline,0,0,0,75,0,Canceled
INN01944,2,0,0,1,Meal_Plan_1,0,Room_Type_1,443,2018,4,29,Online,0,0,0,65,0,Canceled
INN32959,2,1,0,1,Meal_Plan_1,0,Room_Type_1,160,2018,9,30,Online,0,0,0,145.8,2,Canceled
INN02919,2,0,0,1,Meal_Plan_1,0,Room_Type_1,1,2018,5,10,Online,0,0,0,84,0,Canceled
INN32887,2,0,1,4,Meal_Plan_2,0,Room_Type_1,26,2018,12,21,Online,0,0,0,102.72,0,Canceled
INN13267,2,0,0,3,Meal_Plan_1,0,Room_Type_4,14,2018,6,28,Online,0,0,0,152.67,1,Canceled
INN16685,1,0,1,1,Meal_Plan_1,0,Room_Type_1,45,2018,1,23,Online,0,0,0,72.9,0,Canceled
INN05169,2,0,2,1,Meal_Plan_1,0,Room_Type_1,154,2018,7,10,Online,0,0,0,111.3,1,Canceled
INN30175,2,0,1,1,Meal_Plan_1,0,Room_Type_1,37,2018,4,11,Online,0,0,0,105.3,0,Canceled
INN29837,2,0,0,1,Meal_Plan_1,0,Room_Type_1,3,2017,10,8,Corporate,0,0,0,65,0,Canceled
INN04358,1,0,0,2,Meal_Plan_1,0,Room_Type_1,188,2018,6,15,Online,0,0,0,130,0,Canceled
INN18629,2,0,2,1,Not_Selected,0,Room_Type_1,70,2018,3,12,Online,0,0,0,67.5,0,Canceled
INN28832,2,0,1,2,Meal_Plan_1,0,Room_Type_1,159,2018,9,19,Offline,0,0,0,144,0,Canceled
INN32704,2,0,1,3,Not_Selected,0,Room_Type_1,157,2018,7,11,Online,0,0,0,91.38,0,Canceled
INN13690,2,0,0,3,Meal_Plan_2,0,Room_Type_4,42,2018,8,31,Online,0,0,0,157.5,0,Canceled
INN27678,2,0,2,2,Meal_Plan_1,0,Room_Type_4,26,2018,11,13,Online,0,0,0,96.9,1,Canceled
INN15336,2,0,1,2,Meal_Plan_1,0,Room_Type_1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
INN29323,2,0,0,3,Meal_Plan_1,0,Room_Type_1,74,2018,5,17,Online,0,0,0,126.9,0,Canceled
INN29886,2,0,1,3,Meal_Plan_1,0,Room_Type_1,22,2018,9,26,Online,0,0,0,139,0,Canceled
INN19552,1,0,2,2,Meal_Plan_1,0,Room_Type_1,163,2018,6,5,Offline,0,0,0,100,0,Canceled
INN07779,2,2,0,2,Meal_Plan_1,0,Room_Type_6,210,2018,7,27,Offline,0,0,0,146,0,Canceled
INN32680,2,0,1,0,Meal_Plan_1,0,Room_Type_1,28,2017,9,7,Online,0,0,0,79.25,1,Canceled
INN16884,2,0,0,2,Meal_Plan_2,0,Room_Type_1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN26689,2,0,2,2,Meal_Plan_1,0,Room_Type_1,170,2017,10,9,Online,0,0,0,119,0,Canceled
INN24089,1,0,2,6,Meal_Plan_1,0,Room_Type_1,12,2018,3,5,Online,0,0,0,92.63,1,Canceled
INN18411,2,0,1,4,Meal_Plan_1,0,Room_Type_1,275,2018,10,5,Offline,0,0,0,90,0,Canceled
INN00836,1,0,0,3,Meal_Plan_1,0,Room_Type_6,159,2018,5,26,Online,0,0,0,187.85,0,Canceled
INN25245,3,0,4,6,Meal_Plan_1,0,Room_Type_4,95,2018,7,30,Online,0,0,0,149.58,0,Canceled
INN32586,2,0,1,3,Not_Selected,0,Room_Type_1,72,2018,12,19,Online,0,0,0,74.8,0,Canceled
INN08028,2,0,0,4,Not_Selected,0,Room_Type_1,90,2018,4,13,Online,0,0,0,80.75,0,Canceled
INN32648,2,0,2,5,Meal_Plan_1,0,Room_Type_1,245,2018,12,27,Online,0,0,0,58.36,1,Canceled
INN24384,1,0,2,4,Meal_Plan_1,0,Room_Type_1,245,2018,7,6,Offline,0,0,0,110,0,Canceled
INN16304,1,0,1,0,Meal_Plan_1,0,Room_Type_1,164,2018,10,16,Offline,0,0,0,115,0,Canceled
INN26767,2,0,0,3,Meal_Plan_1,0,Room_Type_1,27,2018,5,10,Online,0,0,0,141,0,Canceled
INN05316,2,0,0,1,Meal_Plan_1,0,Room_Type_1,71,2018,6,9,Online,0,0,0,126.9,0,Canceled
INN21450,2,0,1,2,Meal_Plan_2,0,Room_Type_1,47,2018,10,3,Online,0,0,0,153,1,Canceled
INN25770,2,0,2,0,Meal_Plan_2,0,Room_Type_1,275,2018,4,17,Offline,0,0,0,110,0,Canceled
INN07134,2,0,1,5,Meal_Plan_1,0,Room_Type_4,64,2018,9,6,Online,0,0,0,136.8,0,Canceled
INN17026,2,0,1,3,Meal_Plan_1,0,Room_Type_1,54,2018,3,17,Online,0,0,0,89.46,1,Canceled
INN31765,2,0,0,1,Meal_Plan_2,0,Room_Type_1,100,2017,10,16,Offline,0,0,0,108,0,Canceled
INN04993,2,0,0,2,Meal_Plan_1,0,Room_Type_1,53,2018,5,18,Online,0,0,0,126.9,0,Canceled
INN10519,3,0,1,1,Meal_Plan_2,0,Room_Type_4,193,2018,8,22,Online,0,0,0,189,1,Canceled
INN09454,2,0,1,2,Meal_Plan_1,0,Room_Type_1,85,2018,4,15,Online,0,0,0,96.3,0,Canceled
INN11025,2,0,0,1,Not_Selected,0,Room_Type_1,50,2018,9,2,Online,0,0,0,99,0,Canceled
INN35136,2,0,0,3,Not_Selected,0,Room_Type_1,4,2018,10,27,Online,0,0,0,133.33,1,Canceled
INN21039,2,0,1,0,Not_Selected,0,Room_Type_1,49,2018,7,11,Online,0,0,0,93.15,0,Canceled
INN07603,2,0,2,5,Not_Selected,0,Room_Type_1,199,2018,8,3,Online,0,0,0,80.75,0,Canceled
INN15264,2,0,0,3,Meal_Plan_1,0,Room_Type_1,176,2018,9,8,Offline,0,0,0,125.1,0,Canceled
INN20261,2,0,1,3,Meal_Plan_1,0,Room_Type_1,287,2018,9,29,Online,0,0,0,100.3,0,Canceled
INN32983,2,0,1,1,Meal_Plan_2,0,Room_Type_1,247,2018,6,6,Offline,0,0,0,115,1,Canceled
INN23645,2,0,1,3,Meal_Plan_1,0,Room_Type_1,196,2018,5,12,Offline,0,0,0,76.5,0,Canceled
INN23975,2,0,2,1,Not_Selected,0,Room_Type_1,173,2018,8,13,Online,0,0,0,94.5,1,Canceled
INN18307,3,0,0,2,Meal_Plan_1,0,Room_Type_4,56,2018,12,2,Online,0,0,0,126,0,Canceled
INN18817,2,0,0,1,Meal_Plan_1,0,Room_Type_1,105,2018,4,6,Offline,0,0,0,75,0,Canceled
INN17367,2,0,1,3,Meal_Plan_1,0,Room_Type_4,154,2018,7,7,Online,0,0,0,120.7,1,Canceled
INN11161,2,0,1,2,Meal_Plan_1,0,Room_Type_1,273,2018,6,24,Online,0,0,0,94.5,0,Canceled
INN30615,1,0,0,3,Meal_Plan_1,0,Room_Type_1,308,2018,11,23,Online,0,0,0,78.3,2,Canceled
INN25378,1,0,0,1,Meal_Plan_1,0,Room_Type_1,361,2018,11,4,Online,1,1,0,91,0,Canceled
INN31537,2,0,0,3,Meal_Plan_1,0,Room_Type_1,213,2018,6,7,Offline,0,0,0,130,0,Canceled
INN10610,2,0,2,1,Meal_Plan_1,0,Room_Type_2,224,2018,7,24,Online,0,0,0,86.62,0,Canceled
INN31069,2,0,0,2,Meal_Plan_1,0,Room_Type_1,17,2018,3,17,Corporate,0,0,0,80,0,Canceled
INN32177,3,0,3,5,Meal_Plan_2,0,Room_Type_1,185,2018,10,2,Offline,0,0,0,150.4,0,Canceled
INN12831,2,0,2,3,Meal_Plan_2,0,Room_Type_1,66,2018,11,6,Online,0,0,0,150.22,0,Canceled
INN15908,2,0,0,1,Meal_Plan_1,0,Room_Type_1,105,2018,4,6,Offline,0,0,0,75,0,Canceled
INN04182,2,1,0,1,Meal_Plan_1,0,Room_Type_1,11,2018,11,5,Online,0,0,0,150,1,Canceled
INN06226,2,0,0,1,Not_Selected,0,Room_Type_1,50,2018,4,2,Online,0,0,0,80.1,0,Canceled
INN12125,2,0,2,0,Meal_Plan_1,0,Room_Type_1,13,2018,9,25,Online,0,0,0,149,0,Canceled
INN30074,2,0,0,3,Not_Selected,0,Room_Type_1,142,2018,10,5,Online,0,0,0,108,0,Canceled
INN17897,2,0,1,4,Not_Selected,0,Room_Type_1,124,2018,12,7,Online,0,0,0,74.8,0,Canceled
INN18289,2,0,2,2,Meal_Plan_1,0,Room_Type_1,155,2018,11,25,Online,0,0,0,85,1,Canceled
INN20558,2,0,0,1,Meal_Plan_1,0,Room_Type_1,105,2018,4,6,Offline,0,0,0,75,0,Canceled
INN36216,2,0,0,2,Meal_Plan_1,0,Room_Type_1,44,2017,10,15,Online,0,0,0,103.05,1,Canceled
INN18882,2,0,2,1,Meal_Plan_1,0,Room_Type_1,92,2018,3,26,Offline,0,0,0,100,0,Canceled
INN05194,2,0,0,1,Meal_Plan_1,0,Room_Type_5,181,2018,10,11,Online,0,0,0,250,0,Canceled
INN25133,1,0,2,1,Meal_Plan_1,0,Room_Type_1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN29262,2,0,2,0,Not_Selected,0,Room_Type_1,39,2018,6,26,Online,0,0,0,89.1,0,Canceled
INN02367,2,0,2,1,Not_Selected,0,Room_Type_1,183,2018,10,29,Online,0,0,0,80.1,2,Canceled
INN31825,2,0,0,2,Meal_Plan_2,0,Room_Type_1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN32344,2,0,0,3,Not_Selected,0,Room_Type_1,44,2018,8,30,Online,0,0,0,99,0,Canceled
INN32104,2,0,0,2,Meal_Plan_2,0,Room_Type_1,346,2018,9,13,Offline,0,0,0,115,1,Canceled
INN34446,2,0,0,1,Meal_Plan_1,0,Room_Type_1,105,2018,4,6,Offline,0,0,0,75,0,Canceled
INN20453,1,0,0,2,Meal_Plan_1,0,Room_Type_1,119,2018,4,15,Online,0,0,0,90.9,0,Canceled
INN31175,2,2,1,4,Meal_Plan_1,0,Room_Type_6,128,2018,8,24,Online,0,0,0,137.91,0,Canceled
INN18078,2,0,0,1,Meal_Plan_1,0,Room_Type_1,105,2018,4,6,Offline,0,0,0,75,0,Canceled
INN18978,2,0,1,3,Meal_Plan_1,0,Room_Type_1,254,2018,9,29,Online,0,0,0,100.3,0,Canceled
INN34923,2,0,2,1,Meal_Plan_2,0,Room_Type_1,145,2017,8,29,Offline,0,0,0,94.5,0,Canceled
INN25586,1,0,0,1,Not_Selected,0,Room_Type_1,7,2018,9,20,Online,0,0,0,129,1,Canceled
INN21286,2,0,1,2,Meal_Plan_1,0,Room_Type_1,280,2018,9,19,Offline,0,0,0,110,0,Canceled
INN15717,3,0,1,4,Meal_Plan_1,0,Room_Type_4,117,2018,8,22,Online,0,0,0,159.3,0,Canceled
INN00564,2,0,1,3,Meal_Plan_1,0,Room_Type_1,232,2018,9,5,Online,0,0,0,100.3,0,Canceled
INN13373,2,0,0,1,Meal_Plan_2,0,Room_Type_1,21,2018,3,4,Online,0,0,0,129,0,Canceled
INN17743,2,0,0,2,Meal_Plan_1,0,Room_Type_1,122,2017,7,16,Online,0,0,0,85.5,0,Canceled
INN11989,2,0,1,3,Not_Selected,0,Room_Type_1,137,2018,11,14,Online,0,0,0,75.9,0,Canceled
INN29098,2,0,0,4,Meal_Plan_1,0,Room_Type_1,199,2018,8,2,Online,0,0,0,70.44,2,Canceled
INN25287,2,0,1,2,Meal_Plan_1,0,Room_Type_1,264,2018,10,28,Online,0,0,0,96.3,0,Canceled
INN27292,2,0,0,3,Meal_Plan_1,0,Room_Type_4,82,2018,9,15,Online,0,0,0,149.4,1,Canceled
INN33819,2,0,2,2,Not_Selected,0,Room_Type_1,19,2018,7,2,Online,0,0,0,139,1,Canceled
INN04696,2,0,1,0,Meal_Plan_1,0,Room_Type_1,122,2017,7,13,Online,0,0,0,76.5,2,Canceled
INN07653,2,2,0,1,Meal_Plan_1,0,Room_Type_6,32,2018,8,13,Online,0,0,0,216.9,1,Canceled
INN08786,3,0,0,1,Meal_Plan_1,0,Room_Type_4,186,2018,11,3,Online,0,0,0,123.3,0,Canceled
INN18153,1,2,1,3,Meal_Plan_1,0,Room_Type_6,56,2018,6,20,Online,0,0,0,154.71,0,Canceled
INN03030,2,0,0,3,Meal_Plan_1,0,Room_Type_4,98,2018,7,21,Online,0,0,0,124.8,0,Canceled
INN09080,2,1,2,1,Meal_Plan_1,0,Room_Type_4,127,2018,8,27,Offline,0,0,0,94.78,2,Canceled
INN33433,2,0,0,4,Meal_Plan_2,0,Room_Type_1,296,2018,9,21,Offline,0,0,0,117,1,Canceled
INN30311,2,0,1,2,Meal_Plan_1,0,Room_Type_1,233,2018,10,14,Offline,0,0,0,90,0,Canceled
INN11373,2,0,0,2,Meal_Plan_1,0,Room_Type_1,211,2018,5,20,Offline,0,0,0,100,0,Canceled
INN35794,2,0,0,3,Meal_Plan_1,0,Room_Type_1,76,2018,11,3,Online,0,0,0,93.6,1,Canceled
INN13109,2,1,2,5,Meal_Plan_1,0,Room_Type_1,194,2018,8,24,Online,0,0,0,111.11,2,Canceled
INN21629,1,0,0,3,Meal_Plan_1,0,Room_Type_5,36,2018,6,29,Online,0,0,0,110.8,0,Canceled
INN30136,2,0,0,2,Meal_Plan_1,0,Room_Type_1,211,2018,5,20,Offline,0,0,0,100,0,Canceled
INN02022,1,0,2,1,Meal_Plan_1,0,Room_Type_1,116,2018,2,28,Online,0,0,0,61,0,Canceled
INN07181,2,0,2,3,Meal_Plan_1,0,Room_Type_1,96,2018,5,7,Online,0,0,0,119.85,0,Canceled
INN26023,1,0,0,2,Meal_Plan_1,0,Room_Type_1,172,2018,6,24,Offline,0,0,0,95,0,Canceled
INN28191,2,0,0,1,Meal_Plan_1,0,Room_Type_4,9,2018,7,21,Online,0,0,0,166,0,Canceled
INN04545,2,0,1,2,Meal_Plan_2,0,Room_Type_1,105,2017,10,12,Online,0,0,0,110,0,Canceled
INN19911,2,0,0,3,Not_Selected,0,Room_Type_1,52,2018,4,12,Online,0,0,0,94.5,0,Canceled
INN11922,2,0,0,3,Meal_Plan_1,0,Room_Type_1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN26265,2,0,0,2,Meal_Plan_1,0,Room_Type_4,148,2018,7,8,Online,0,0,0,136.8,1,Canceled
INN09876,1,0,0,2,Meal_Plan_1,0,Room_Type_1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN21415,3,0,1,2,Meal_Plan_1,0,Room_Type_4,103,2018,12,19,Online,0,0,0,140,1,Canceled
INN35877,2,0,0,4,Meal_Plan_2,0,Room_Type_1,296,2018,9,21,Offline,0,0,0,117,0,Canceled
INN32507,2,0,1,2,Meal_Plan_1,0,Room_Type_1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
INN23752,2,0,0,2,Meal_Plan_1,0,Room_Type_4,54,2018,9,2,Online,0,0,0,123.3,1,Canceled
INN30665,2,0,1,3,Meal_Plan_1,0,Room_Type_4,120,2018,8,15,Online,0,0,0,125.55,0,Canceled
INN26409,3,0,0,3,Meal_Plan_1,0,Room_Type_4,132,2018,8,2,Online,0,0,0,137.7,0,Canceled
INN29795,2,0,0,2,Meal_Plan_1,0,Room_Type_1,5,2017,9,10,Online,0,0,0,124,1,Canceled
INN29203,1,1,2,5,Meal_Plan_1,0,Room_Type_1,209,2018,8,21,Online,0,0,0,106.25,0,Canceled
INN33602,2,0,1,2,Meal_Plan_1,0,Room_Type_1,233,2018,10,14,Offline,0,0,0,90,0,Canceled
INN21213,2,0,2,2,Not_Selected,0,Room_Type_1,217,2018,11,20,Online,0,0,0,63.75,2,Canceled
INN29658,2,0,2,3,Meal_Plan_1,0,Room_Type_1,276,2018,5,13,Offline,0,0,0,61,0,Canceled
INN35421,2,0,0,2,Meal_Plan_1,0,Room_Type_1,211,2018,5,20,Offline,0,0,0,100,0,Canceled
INN06668,2,0,2,3,Meal_Plan_1,0,Room_Type_1,93,2017,8,15,Online,0,0,0,85.5,1,Canceled
INN35365,3,0,2,2,Meal_Plan_1,0,Room_Type_4,102,2018,12,2,Online,0,0,0,119,1,Canceled
